target,cube ID,X,Y,Z,border_label,sintering_duration_sum,sintering_duration_sum,senor1_mean,senor2_mean,senor3_mean,sensor1_var,sensor2_var,sensor3_var,sensor1_skew,sensor2_skew,sensor3_skew,mean_scanspeed,mean_hacthspacing,mean_energydensity,var_scanspeed,var_hatchspacing,var_energydensity
0,45,0.125,6.375,0.375,1,90,18,529.6,354.6,170.2,7556.3,6060.8,1377.7,1.495168168,1.130304186,0.9495635775,1.662310563,5.00E-05,157115237837,0.811529492,0,5.38E+21
0,26,0.125,3.625,1.125,1,90,18,499.6,326.6,163,84898.3,47836.8,7935.5,-0.406885194,-0.3968142093,-0.4053809622,2.490312424,5.00E-05,91948548046,0.4510550402,0,4.95E+21
1,2,0.3557624,9.693666,0.7988948,0,100,20,692.6,475.8,244.4,197.3,460.2,220.8,0.1032126253,0.3353172467,-0.2327568871,1.619095005,5.00E-05,190228870472,0.2700392071,0,5.90E+21
0,31,4.625,0.375,3.125,0,100,20,712,540.4,267.6,48.5,6006.8,1576.8,-0.3277008691,0.4170176453,0.4310182811,1.904582309,5.00E-05,166113371376,0.4032077833,0,3.93E+21
0,6,9.875,3.375,1.375,1,100,20,815.2,507.8,244.2,87.7,1779.7,299.2,-0.9228018091,-0.5323207976,-0.1680232551,1.354138127,0.0001,153875977033,0.3953874179,0,1.02E+22
1,5,9.9520348,1.6479874,7.617728,1,120,24,491.4,366.2,179.4,163.8,2433.7,291.8,0.4001785766,0.1025233593,0.1769179724,2.15,5.00E-05,108157460317,0.83125,0,3.03E+21
0,4,6.125,5.375,1.375,0,100,20,700,512.6,236,98.5,9320.8,1138,0.5764095893,-0.3295874466,-0.5368019381,1.912363322,5.00E-05,220036231378,1.225458156,0,3.63E+22
0,21,9.125,9.875,2.375,1,110,22,457.8,276.6,142.8,12588.2,3256.8,479.2,-1.357484129,-1.274802481,-1.43316487,3.520780024,9.00E-05,30427719776,1.043329471,5.00E-10,4.20E+19
0,12,8.625,3.375,6.375,0,100,20,710,483,243,35.5,1197,626,-0.4043653297,-0.04891836963,0.3343926708,1.822816444,5.00E-05,175016440380,0.6748002665,0,2.99E+21
1,3,9.79018,0.332502,8.5550642,0,100,20,711,511.2,254.2,14,2056.7,734.2,-0.4802257805,-0.09508762377,-0.3191172203,1.555204542,5.00E-05,233676681607,0.4610485418,0,2.44E+22
0,36,3.125,7.625,4.625,0,100,20,681.8,502.8,233.6,2.2,778.7,32.3,0.3700366502,0.3992641774,-0.004019714038,1.735328488,5.00E-05,174137056983,0.4232938005,0,3.66E+21
0,14,7.375,8.875,4.375,0,100,20,713.6,574.6,287.2,55.3,2342.8,549.2,-0.3875832466,0.3347667841,0.161115591,1.506918373,5.00E-05,193786621575,0.06774627264,0,1.01E+21
0,25,7.125,9.875,2.875,1,100,20,186.4,178.8,109.4,4.3,1432.7,195.8,0.1579875514,1.441702271,1.375183717,0.7769577914,5.00E-05,139166379769,0.245420738,0,9.29E+21
1,24,9.5271944,9.7539656,6.0743732,0,90,18,686.4,474,242.4,1032.3,7014.5,2733.3,0.7960944436,-0.1549954761,-0.4916550533,1.601140925,5.00E-05,222150234854,0.4516846735,0,2.55E+22
0,4,9.375,8.125,2.125,0,100,20,716,606.4,273.2,248.5,4209.3,465.7,-0.8964650308,0.3781182902,0.1446591444,1.963520467,5.00E-05,155625746516,0.3526092174,0,1.69E+21
0,24,1.375,2.875,0.375,0,100,20,702.6,541.6,256.4,42.8,991.3,85.3,1.317420215,-1.161283854,-0.7556177209,1.987857398,5.00E-05,181108208600,0.8730287068,0,1.31E+22
0,28,9.625,0.125,7.875,1,100,20,834.6,660,379,198.8,4426,210,0.3905487294,-0.1241155629,0.1460370991,1.532153706,5.00E-05,272754967307,0.8156312758,0,1.61E+22
0,36,6.125,9.875,4.125,1,100,20,181.8,92.6,69.2,0.7,47.8,15.2,0.3436215967,-0.6345317908,-0.05433530539,1.95343937,0.0001,18782663946,0.04259328306,0,4.06E+18
1,40,5.0306324,1.9962214,6.9152148,0,100,20,752.4,526.8,255.6,12.8,420.7,284.8,0.84375,-0.271679825,-0.5573921436,1.719481589,5.00E-05,181827241319,0.1479788308,0,1.50E+21
0,37,0.125,4.875,0.875,1,170,34,583.52,462.92,241.44,11933.252,2010.932,233.468,0.3988631484,-0.1216268163,1.004474653,1.863634274,6.80E-05,139083640787,2.718584117,2.70E-10,6.54E+21
0,2,4.125,5.375,1.125,0,100,20,699.4,470.4,231.8,30.8,178.8,89.2,0.6440042941,0.4056048363,0.5902730776,1.855862658,5.00E-05,166749951833,0.3509672441,0,4.19E+21
1,3,0.6943892,7.9267972,6.9683516,0,100,20,694.2,511.8,255.8,11.2,10689.2,1741.2,-0.05905996194,0.6105301585,0.777016468,1.581955586,5.00E-05,182898019009,0.1373956556,0,1.58E+21
0,11,9.625,1.875,0.875,0,100,20,713.2,502.6,258.4,761.2,756.8,503.3,-0.4076017027,0.364187015,-0.2785418903,1.81489589,5.00E-05,184494837984,0.6170661366,0,6.86E+21
0,26,3.875,9.875,5.625,1,100,20,387.2,235.8,123.8,79475.2,41204.2,6275.2,0.4079922411,0.4243244289,0.437651397,2.172095365,5.00E-05,205987789926,1.399377155,0,1.10E+23
0,5,6.375,6.375,5.625,0,100,20,715.4,532.6,244.6,8.8,4046.8,684.8,-0.5627640721,1.171816218,0.9833373079,1.34129948,5.00E-05,275961382094,0.3761446327,0,3.25E+22
1,5,0.5091022,9.803648,5.5188244,0,90,18,683.8,564.4,261.6,62.2,877.3,247.3,0.2896320616,-0.2101760161,0.8842652786,1.686259171,5.00E-05,197621886034,0.5394125092,0,1.20E+22
1,18,0.422539,9.838071,5.5092994,1,100,20,743.2,454,226.4,2721.2,39.5,34.8,-0.5173727202,0.830913344,-1.393331921,1.694441135,5.60E-05,176038910604,0.1923365515,1.80E-10,5.51E+21
1,3,0.5238282,9.7304766,0.603645,0,100,20,714.8,520.2,258.6,15.2,2948.2,401.3,0.507129517,-0.1923788503,-0.4080981827,1.9703067,5.00E-05,150503444187,0.1629893846,0,1.11E+21
1,2,0.588147,9.7528988,1.979055,0,100,20,141.2,409.8,195.8,99687.2,1181.2,130.2,1.5,-0.03762070302,-0.2055379563,1.506645459,5.00E-05,29664749312,0.1314893533,0,4.40E+21
0,8,7.125,3.125,3.375,0,100,20,704,514.8,230.2,8.5,1387.2,115.7,1.218120865,0.5850028487,0.06586844704,1.679823066,5.00E-05,182201321878,0.2696180857,0,3.58E+21
1,21,0.339862,9.6144688,3.9622616,0,100,20,697.8,508.6,259.8,88.2,3305.3,328.7,-0.1111111111,0.1009876625,-0.3710958767,1.644749562,5.00E-05,176792213800,0.1497485977,0,1.48E+21
0,19,9.875,0.625,2.875,1,180,36,553.75,479.05,256.75,5309.75,8967.6375,1720.3125,1.494299187,0.4039068483,0.393667718,1.374264069,7.40E-05,258973826806,1.123622837,1.80E-10,5.73E+22
1,3,8.225794,0.1546512,8.4766798,1,100,20,668.4,498.6,247.2,68603.3,44696.8,8691.7,-1.394488237,-1.429187295,-1.305357826,1.565357216,6.80E-05,136623567182,0.233945981,2.70E-10,7.21E+21
1,11,0.2345536,1.8020892,7.6739382,0,100,20,718.4,395.6,206.4,14.8,790.8,82.8,-1.017952296,-0.8145087709,-1.095041436,1.25189891,5.00E-05,265948609396,0.3065613977,0,1.08E+22
0,22,0.375,0.125,6.375,1,100,20,505.2,342.8,166.6,416.7,1771.2,318.8,0.4080113538,0.3365780139,0.5529393976,1.931344802,5.00E-05,105179630871,0.04050906802,0,4.39E+19
1,28,0.1648052,9.7524924,6.4407174,0,110,22,574.2,396.8,181.8,34088.2,18438.7,2769.7,-1.498286057,-1.055120711,-0.9376489752,2.47752254,5.00E-05,169162766359,6.506172025,0,1.04E+22
1,3,0.483874,6.405134,6.9553468,0,100,20,700.2,472,238.8,5.2,650,37.2,0.1527442976,0.04857552107,0.1088026982,1.953084279,5.00E-05,147997803100,0.153702248,0,8.33E+20
1,1,9.4279312,9.6364144,5.5609884,0,100,20,704.2,560.4,263.2,19.2,836.3,78.7,-0.3293096562,0.2573488079,0.1841900947,1.862668636,5.00E-05,161859783687,0.2880819403,0,2.22E+21
0,45,5.375,0.125,0.375,1,110,22,446.2,303,145.4,12155.2,3529,508.8,-1.499149788,-1.344798325,-1.332482141,4.423480259,5.00E-05,79997680523,27.97505577,0,1.86E+21
1,19,2.8564559,3.487811,6.838964,0,100,20,681.6,552.2,265.6,484.8,2671.2,545.3,1.327662958,0.136145214,0.5788258868,1.60801846,5.00E-05,205971710721,0.4865957905,0,1.12E+22
0,8,9.875,2.375,1.125,1,90,18,409.2,273.8,133.2,95655.7,55450.7,7817.2,0.4082429388,0.4061419164,0.4048302378,2.842931286,5.00E-05,69732039222,0.9596771297,0,4.95E+21
1,3,9.7503782,3.2701898,1.8958446,0,100,20,716.6,487,232.8,189.8,330,271.7,-0.00477171931,-0.1608581984,-0.1881614228,1.658942717,5.00E-05,284818561211,0.8411363276,0,8.35E+22
0,5,9.375,0.875,0.125,0,100,20,705.2,497.8,237.2,161.7,603.2,161.7,-1.324155165,0.6262472882,-0.1790421687,1.208063863,5.00E-05,394480047712,0.4257271284,0,1.78E+23
1,45,9.4399708,9.7794164,3.1398858,0,90,18,718.4,470.8,225.6,645.8,2854.7,736.3,-0.3314319415,-0.5486226343,-0.3820267753,2.207141577,5.00E-05,150069326933,1.020032574,0,3.39E+21
1,27,9.560316,9.796155,1.8803506,0,110,22,591.8,403,202.2,34826.2,16174,3001.7,-1.499279229,-1.449300034,-1.436991388,1.96096342,5.00E-05,145440854696,0.6759169706,0,5.48E+21
0,45,9.375,4.125,0.625,0,100,20,682.4,484.6,227.6,90.3,619.8,118.8,0.6333055057,-0.2729554152,-0.1583196955,1.487890984,5.00E-05,190381832550,0.1389755231,0,1.21E+21
1,3,0.201807,7.0801136,3.7551754,0,100,20,709.8,467.4,227.8,231.2,1744.8,365.2,-1.390450081,0.9166600563,0.6225928312,1.92352628,5.00E-05,182409401912,0.7500583118,0,1.14E+22
0,23,9.875,5.125,4.625,1,110,22,302,185.4,101.4,50090,11322.8,1509.3,1.423482867,1.274935592,1.20158531,1.985410197,6.80E-05,59805114326,0.7914329389,2.70E-10,3.75E+21
1,2,0.295285,9.369308,1.506234,1,100,20,698,485,243,441.5,2442.5,1084,0.4036815742,0.4640244598,0.1865019776,1.389414452,8.00E-05,142609372100,0.05565934992,7.50E-10,2.98E+21
0,45,3.625,6.375,4.875,0,100,20,697.6,613.2,256.6,10.3,3181.2,301.8,0.2009026265,-0.3845649453,-0.6716663899,1.608530479,5.00E-05,184194979892,0.1720371235,0,2.85E+21
0,25,8.125,1.625,7.125,1,100,20,184.8,169.8,107.6,1.7,302.2,41.3,-0.3631734744,-0.7659237022,-0.9366699648,1.3,5.00E-05,113065142857,0.85625,0,1.28E+22
0,23,5.125,0.875,5.625,0,100,20,724.6,502.2,229.8,96.8,1811.2,275.2,1.414279677,1.372482409,1.379349462,1.15127415,5.00E-05,446901546908,0.5932097901,0,1.79E+23
0,8,4.125,0.875,0.125,0,100,20,703.4,502.6,219.8,808.8,513.8,47.2,0.3984683119,-1.128111399,-1.221969116,1.652405592,5.00E-05,188892037655,0.4463197008,0,4.10E+21
0,26,5.375,0.875,5.875,0,100,20,696,512.8,239.4,108.5,3908.7,910.8,-1.255370796,0.6676441825,0.419615162,1.572961877,5.00E-05,191576022782,0.2197386683,0,3.80E+21
0,28,4.875,7.625,6.625,0,100,20,692.6,545.6,261.2,2.8,2096.3,289.7,-0.7301958931,0.1990301249,-0.3165501832,1.617462241,5.00E-05,174220957172,0.05789487262,0,6.18E+20
0,8,6.875,7.375,2.125,0,100,20,708.6,517.4,241.4,998.8,1794.8,209.8,-0.4046933839,0.5631816709,0.5504588017,1.574014369,5.00E-05,191694618853,0.153098457,0,3.66E+21
1,18,1.55195,9.8603722,0.1580274,0,100,20,700,421.2,198.8,5.5,335.2,77.2,-0.3900528774,0.2224627676,0.5506549315,0.7723830473,5.00E-05,476127277558,0.09803053531,0,1.32E+23
0,29,3.875,6.375,5.125,0,100,20,729.4,525.4,248.2,255.8,1533.3,373.7,1.497277596,-0.5444929556,0.01756882602,1.171621347,5.00E-05,270383340390,0.1903792752,0,5.36E+21
1,31,9.7252128,9.468749,3.2709752,0,100,20,707.6,589.6,284,1232.8,1998.3,263.5,0.408246677,0.279888532,0.3140565477,1.843897419,5.00E-05,163402853403,0.3438028853,0,1.59E+21
1,18,0.1348078,8.7173722,4.2019868,1,90,18,743.8,534.2,243,2270.7,3672.2,311.5,-1.309176557,-0.4797195176,-0.6158791589,1.413441362,6.80E-05,273568004639,0.6433543969,2.70E-10,7.94E+22
1,2,0.3169512,1.612275,8.2092432,0,100,20,701.4,466.4,235.8,8.3,2087.3,308.2,-0.7265891066,1.397133579,1.228385091,1.59993803,5.00E-05,176439408117,0.01899787608,0,2.49E+20
0,3,7.125,4.375,3.375,0,100,20,708.8,517,256,685.2,2382,665.5,-1.495850181,-0.8773789007,0.05069808249,1.656663885,5.00E-05,185085798518,0.2880809638,0,3.06E+21
1,40,0.2737966,1.7111064,7.5987542,0,100,20,718.8,473.6,238.8,9.7,8049.3,1656.7,1.039188922,-0.540410579,-0.6490513097,1.413781583,5.00E-05,369984367704,0.5171520442,0,1.92E+23
1,39,9.9203356,6.837055,1.0755516,1,160,32,860.6,689.7,366.8,356.675,6990.2,472.075,0.410339399,0.8535609356,1.022973387,1.275,5.00E-05,808811682540,1.0890625,0,1.30E+24
0,36,8.625,0.625,4.875,0,100,20,681.4,569,249.8,0.3,548.5,14.2,0.4082482905,0.0007833080109,-0.01504371116,1.32863131,5.00E-05,326436370369,0.746548553,0,7.28E+22
0,41,1.125,4.125,0.875,0,100,20,706.4,545.4,259,6.3,821.3,123.5,0.1315095,0.0496080895,0.6121862276,1.307235355,5.00E-05,225501194265,0.08266965784,0,2.94E+21
1,19,2.5124637,5.3818636,6.8509782,0,100,20,692.4,497.8,251,42.8,1083.2,129,-0.8682180139,0.2818796935,-0.02518166146,1.935224435,5.00E-05,148611446399,0.1936329811,0,9.35E+20
0,14,9.875,0.625,1.125,1,110,22,452,350.6,171.4,12758.5,10098.8,1625.8,-1.497869492,-1.342143153,-1.427598017,2.417646212,5.00E-05,77195975968,0.0982473797,0,6.24E+20
0,39,0.125,7.125,3.625,1,150,30,844.2,536.7,293.6,1825.2,1246.95,695.425,-1.478069374,0.4033805976,-1.413678094,1.125,5.00E-05,1344480000000,1.7109375,0,1.78E+24
1,1,9.6000162,9.428998,2.2494634,0,100,20,699.4,525.2,260,106.3,1920.7,117.5,-1.48239031,0.1485841048,0.05925185883,1.400343889,5.00E-05,222577179300,0.3144212413,0,5.48E+21
1,13,9.6150784,9.7227236,7.780796,0,100,20,682.8,411,204.2,596.7,3088,696.7,0.4062102565,0.771592439,0.6399686994,1.375632741,5.00E-05,235722111050,0.228293202,0,1.85E+22
0,6,9.625,1.625,1.125,0,100,20,704.6,499.6,241.8,2423.8,4026.8,928.7,-0.3209413629,-0.3887156895,-0.2356425655,1.496344029,5.00E-05,202944255321,0.1855681822,0,4.28E+21
0,29,0.875,9.875,2.625,1,90,18,612,412,205.4,16302,7930,2483.8,0.5118651765,0.5676845369,0.700618302,2.019181729,5.00E-05,123132021185,0.07550643333,0,8.80E+20
1,38,0.187589,1.7148148,7.2460498,0,100,20,730.8,436.8,224.2,513.7,7272.7,1635.2,-0.4012482425,0.1092647305,0.3415064306,2.089391596,5.00E-05,160506991543,0.6680534499,0,4.50E+21
0,23,9.875,7.375,1.625,1,100,20,182.4,124.4,84,0.8,354.3,93.5,1.5,-0.2356694459,-0.3654223241,1.5,8.00E-05,67209090909,1.15625,0,5.08E+21
1,36,0.3358996,9.8420782,3.188857,1,120,24,427.2,260.2,132.2,70560.7,22392.7,2537.7,0.3618204449,0.2726289161,0.2344820182,2.649379626,6.00E-05,97669377468,2.090567829,5.00E-10,1.08E+22
0,37,9.125,1.875,7.625,1,100,20,547.6,443.6,246,9110.3,848.3,428.5,1.484985311,-0.08604348651,-0.944966207,1.093932085,7.40E-05,147650371156,0.254140743,1.80E-10,6.01E+20
0,25,6.625,0.375,2.125,0,100,20,698.8,533,244.4,1.7,1004.5,246.8,1.150049336,0.9466063883,0.5207116592,1.840389255,5.00E-05,178199467969,0.391209239,0,9.78E+21
0,37,3.125,4.375,4.875,0,100,20,713.4,682.8,313.2,128.8,25539.7,3809.2,-0.4161902139,-0.2266368482,-0.2156245069,1.455302988,5.00E-05,296999850722,0.4307415158,0,8.49E+22
1,3,3.3554456,9.5095474,6.9207266,0,100,20,695,465.6,232.2,12.5,762.8,209.7,-1.138419958,-0.3438091774,0.03936554885,1.889219571,5.00E-05,153550046642,0.1479367667,0,1.57E+21
1,11,0.2376778,9.7205646,2.1268068,0,100,20,672.8,415.8,211.4,532.7,4377.2,814.8,1.48391151,0.3516147902,0.2613428662,1.835423427,5.00E-05,172338626902,0.4921510553,0,7.87E+21
0,30,6.625,3.625,4.875,0,100,20,712.6,577.4,261.4,174.8,8197.8,696.8,0.3915379558,-0.1040447363,-0.1438003048,1.800466396,5.00E-05,167657973713,0.2447759453,0,1.87E+21
1,17,9.8389794,9.7046134,2.9041738,1,170,34,451.7,440,224.75,9430.2,22635.5,4659.6875,-1.499387411,-1.333831688,-1.41851023,1.4625,9.00E-05,183104000000,2.00703125,5.00E-10,2.75E+22
0,6,7.125,7.125,4.625,0,100,20,716.6,516,242.8,23.8,2640.5,141.2,-1.390069276,1.338212692,0.8079370886,1.56137377,5.00E-05,201681572727,0.3588899364,0,3.78E+21
0,12,6.875,0.625,5.875,0,100,20,703.8,524.4,266.4,4.2,1180.3,267.3,0.296152851,0.5306225047,0.1732398762,1.355587673,5.00E-05,209016398121,0.01547757731,0,3.36E+20
1,3,9.7598016,7.5263916,1.1612512,0,100,20,729,441.8,222.2,6,917.2,88.2,-0.1141088661,0.5591674001,0.1475542598,1.56269014,5.00E-05,188066123329,0.02562440767,0,3.22E+20
0,31,1.125,0.125,0.875,1,100,20,184.4,148.2,92.6,4.8,221.2,87.8,0.8675276172,-0.899895382,-1.429049559,1.850291649,0.0001,20171292582,0.04865101604,0,6.34E+18
0,16,7.125,3.375,6.375,0,100,20,738.6,525.4,240.6,535.3,1664.8,398.8,-1.369676502,1.359089887,1.044207072,1.538905953,5.00E-05,194576290861,0.03971058452,0,6.83E+20
1,3,8.9705982,8.0183896,7.804545,1,100,20,801.6,528.8,265,108.8,836.7,109,0.4222837404,-0.214911966,-0.15915866,1.848897199,8.00E-05,109822379167,0.05509893516,0,2.01E+20
1,29,0.1044802,9.731258,6.6389644,1,100,20,518.8,362,190.2,61.7,494.5,27.2,-1.371954802,1.182253438,0.4525481966,2.1,5.00E-05,124883232323,0.675,0,7.42E+21
0,11,4.875,6.375,4.875,0,100,20,683.8,485.2,233.8,1348.2,2047.2,340.2,0.4048095075,0.7343743641,0.5981214248,1.571583317,5.00E-05,201826058680,0.3345323461,0,9.91E+21
1,12,0.1923134,9.4003468,3.704604,0,100,20,595.8,394.8,198.2,40003.2,15233.2,4097.2,-1.438160649,-0.5214950788,-0.03455479788,2.443007789,5.00E-05,103683870966,0.4840856254,0,1.98E+21
0,43,0.625,6.375,0.875,0,100,20,705.2,494.4,243.6,7.7,3134.8,810.8,0.1632576395,-0.8501917402,-0.8234931883,1.307235355,5.00E-05,225095051561,0.08266965784,0,2.92E+21
0,32,7.625,8.875,0.125,0,100,20,702.8,544.2,253.8,105.7,346.2,160.7,0.4029711193,1.2011663,-0.1085678879,1.714783464,5.00E-05,169470809854,0.1212720902,0,1.18E+21
0,7,7.625,1.375,0.625,0,100,20,693,561,262,89,1448,506,-1.102555178,-0.3528492987,0.8062441547,1.920349871,5.00E-05,159854967700,0.4215704642,0,3.51E+21
1,3,0.3077504,2.810145,6.953391,0,100,20,700.2,480.6,251,1.7,56.8,50,0.3631734744,-1.014040155,0.3557562368,1.930394106,5.00E-05,160788130011,0.5450982451,0,2.75E+21
1,34,9.7400972,9.5797724,5.8100608,0,100,20,694.4,512.8,246.8,52.3,2437.2,518.7,-0.6188062522,-0.9252973167,-0.9262561623,1.895100985,5.00E-05,151327087619,0.1513653192,0,8.84E+20
0,19,7.875,2.375,1.625,0,100,20,692.2,477,229.4,89.7,990,286.8,1.435685274,-0.07995026863,0.9684688072,1.410732394,5.00E-05,224127563688,0.3404176423,0,7.89E+21
0,5,9.125,5.625,3.875,0,100,20,697.6,480.2,226.2,192.8,1475.7,583.2,-1.429581679,0.5866662926,0.6098870218,2.021834053,5.00E-05,150141410499,0.5777338263,0,1.71E+21
0,43,8.875,9.375,7.375,0,100,20,671.6,472,237.4,218.8,2616,432.3,1.482888503,0.3482446285,-0.163363235,1.869964056,5.00E-05,148086214410,0.1602930356,0,7.02E+20
1,34,0.1969108,9.5858938,0.1080148,0,90,18,717.4,381.2,193.8,29.3,825.2,180.2,-0.403508977,0.2019173226,0.1594009247,2.427840709,5.00E-05,158662343790,1.319486867,0,1.39E+22
0,19,6.875,4.375,4.875,0,100,20,690.6,452.2,226,3.8,519.2,200,-0.05433530539,0.1238218263,-0.07115124735,1.551079471,5.00E-05,183134084268,0.07081559149,0,1.37E+21
1,39,8.1147512,9.875022,8.3737336,1,170,34,866.3,527.3,279.4666667,320.95,7045.7,3202.588889,0.05380417088,0.6402092427,0.3194403634,1.088880262,5.00E-05,561190990332,0.7371087461,0,1.77E+23
1,45,9.6771052,9.6156118,1.701179,0,100,20,693,495.6,232.6,42,437.3,34.3,0.7701624546,-0.9839712114,0.4938934321,1.906583074,5.00E-05,154053241085,0.3155512266,0,1.37E+21
0,33,7.625,0.875,6.125,0,100,20,679.8,510.8,258.6,2.2,709.2,91.3,0.3700366502,0.2681211576,1.210640425,1.607332891,5.00E-05,186574598763,0.3643512203,0,3.64E+21
0,41,1.875,5.625,3.875,0,100,20,705.8,495.4,229.6,10.2,1065.8,122.8,0.2018050709,-1.010593367,-0.8269840323,1.709386262,5.00E-05,172989471120,0.1599982582,0,1.77E+21
0,11,0.125,2.375,4.125,1,100,20,612.8,378.4,186,12321.7,4514.8,1602.5,-0.3931209252,0.5643548946,1.021130968,2.735486006,6.20E-05,132812042543,4.927645386,2.70E-10,9.23E+21
0,7,4.625,1.625,3.875,0,100,20,713.2,560,246.6,14.7,10348.5,1041.8,0.127354423,1.199151349,1.18190988,1.686476312,5.00E-05,175368634983,0.1478720612,0,1.19E+21
0,20,0.875,5.375,2.875,0,100,20,703.8,498.8,243.4,10.2,7190.7,358.8,0.2018050709,0.3130737852,0.1138137093,1.72064939,5.00E-05,184605862600,0.5648320969,0,4.13E+21
1,3,8.3146178,9.7982184,5.349508,0,100,20,700.8,421,215.6,9.7,761,60.8,-0.6261779404,-0.3716284778,-1.332346968,1.480983939,5.00E-05,202774533897,0.1958582151,0,3.33E+21
0,8,7.625,6.125,4.125,0,100,20,656.2,509.4,229.4,3.7,3178.8,218.8,0.3958703373,0.5388247753,0.1384767149,1.506238429,5.00E-05,182372148926,0.1171822431,0,2.08E+21
0,26,5.625,0.375,3.375,0,100,20,690.6,499.2,232.6,200.8,1510.7,171.3,0.4210346431,-0.9253344506,-0.8603966037,2.011431829,5.00E-05,153836092820,0.5520524978,0,3.18E+21
1,41,0.7172552,9.7422816,3.508008,0,100,20,663.2,490,230.4,156.7,2616.5,276.8,1.295665754,0.2722356096,-0.03356136399,1.8148493,5.00E-05,184259990414,1.117277523,0,8.04E+21
1,31,9.3185334,9.7409354,4.2181666,0,100,20,706.2,445.6,212.8,288.2,5606.8,1272.7,0.3362181702,0.5023459857,-0.008904681332,1.601302083,5.00E-05,246053233434,0.9354145494,0,2.60E+22
0,39,4.625,9.875,3.375,1,100,20,868.6,558.2,300,7.8,977.2,314,0.2278746804,0.4306497163,0.4967169736,0.7280311649,5.00E-05,584961333057,0.2280882787,0,4.26E+22
0,37,0.125,1.875,1.375,1,100,20,640,413.6,200.8,5817.5,2163.3,808.7,-1.164842657,-0.8964568833,0.3836717454,1.351957842,5.60E-05,251881946053,0.793387491,1.80E-10,2.42E+22
1,3,0.1827062,8.7655814,4.5952296,0,100,20,701.2,437.8,227.2,7.7,425.2,189.2,0.1632576395,-0.09890406051,0.5802813849,1.284626424,5.00E-05,301901165845,0.6871686899,0,2.78E+22
1,45,0.1825344,1.514104,7.5386578,0,100,20,707.8,412,204.4,194.2,2046,662.8,0.3975416424,0.05929268489,0.08246225022,2.259571743,5.00E-05,130289893125,0.2116694252,0,9.75E+20
1,1,0.4318608,9.6154848,2.743341,0,100,20,682.4,502.8,252,50.8,1149.2,264,0.2623456949,-0.3631734744,-0.2658577274,1.379075986,5.00E-05,219514984848,0.2164367794,0,6.74E+21
1,23,9.675886,9.4998894,6.3407684,0,100,20,698.6,489.2,255.4,147.8,899.7,566.8,-0.3183024153,0.4010330764,-0.09310566024,1.416261405,5.00E-05,262469995507,0.649004541,0,2.86E+22
1,3,3.1061954,0.2279556,6.6854464,0,100,20,691,533.4,265.4,40,4730.8,981.8,1.292679584,-1.337031824,-1.414113845,1.953497992,5.00E-05,145729076716,0.1516819953,0,7.25E+20
1,42,9.7830232,9.5193712,0.5680088,0,100,20,703,451.6,230.4,19,3870.8,1082.8,0.1214974364,0.4516942987,0.4337316552,1.54601609,5.00E-05,248629550600,0.6216678113,0,3.38E+22
1,2,9.3457114,9.7609506,4.1298508,0,100,20,685,454.4,227.8,169,7038.8,1100.2,0.3206014624,0.4038357522,0.2934690311,1.459220267,5.00E-05,199975928977,0.1664702659,0,3.05E+21
1,19,4.5395615,5.211074,6.8796802,0,100,20,710.6,456,224,283.8,917,346,0.4012015323,0.1625800743,1.225743025,1.60914793,5.00E-05,210213429044,0.4351786748,0,1.12E+22
1,45,8.3330388,9.7897542,8.1691112,0,90,18,692.8,477.8,241,533.7,797.7,200.5,-0.4080143042,0.0069910911,0.5706263555,1.75391024,5.00E-05,175708001068,0.2641235876,0,6.12E+21
1,22,1.546743,1.7952312,7.9297162,0,110,22,704.8,450.8,232.5,1.2,4790.7,1216,-0.8675276172,-0.2175385491,-0.1068293499,1.259089102,5.00E-05,231689753435,0.06524329092,0,2.32E+21
1,20,0.1386432,9.8203358,4.6371142,0,120,24,545.2,300.6,146.8,64735.7,13087.3,1573.7,-0.3898015994,-0.3975987545,-0.24939257,3.13460697,5.00E-05,271701906681,12.50772948,0,1.06E+23
0,33,0.875,6.125,4.125,0,100,20,702.2,456.4,220.6,3.2,2190.8,302.8,-0.03515625,-0.1117247366,0.112022631,1.391817596,5.00E-05,209809301166,0.09417972301,0,2.12E+21
0,25,5.875,8.375,2.125,0,100,20,704.6,526,242.4,4.8,2291.5,618.8,0.5677202789,-0.464481625,0.07868688361,1.685071673,5.00E-05,207613674885,0.6694168199,0,1.35E+22
0,13,2.625,0.125,1.125,1,100,20,527.2,569.2,299.4,248.7,749.2,69.8,-1.49714682,-0.7899601044,-1.238217142,0.6590169944,0.0001,175274109706,0.06649575141,0,2.41E+21
1,8,4.2206518,3.8631722,6.9279148,0,100,20,701.4,469.4,215.2,1644.8,635.8,83.7,-0.4064127961,0.5526071448,-0.1321050475,1.572681029,5.00E-05,189007978114,0.1895929744,0,2.46E+21
